order_id,order_date,order_year,order_month,order_month_name,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,list_price,discount_percent,selling_price,sales,total_cost,profit,profit_margin_pct
3788,2023-05-14,2023,5,May,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Art,OFF-AR-10002804,1,0,4,0.0,0.0,0,0.0,
3789,2022-11-30,2022,11,November,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Art,OFF-AR-10001044,3,60,5,57.0,171.0,150,21.0,12.280701754385964
3790,2023-08-19,2023,8,August,Standard Class,Home Office,United States,Omaha,Nebraska,68104,Central,Office Supplies,Fasteners,OFF-FA-10000134,5,30,3,29.099999999999998,145.5,150,-4.5,-3.0927835051546393
3791,2022-01-01,2022,1,January,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Binders,OFF-BI-10001670,6,180,4,172.79999999999998,1036.8,900,136.79999999999995,13.194444444444443
3792,2022-05-16,2022,5,May,First Class,Corporate,United States,Altoona,Pennsylvania,16602,East,Office Supplies,Binders,OFF-BI-10000343,3,0,4,0.0,0.0,0,0.0,
3793,2022-08-08,2022,8,August,First Class,Corporate,United States,Altoona,Pennsylvania,16602,East,Office Supplies,Art,OFF-AR-10002257,6,20,3,19.4,116.39999999999999,120,-3.6000000000000085,-3.0927835051546464
3794,2022-07-18,2022,7,July,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Art,OFF-AR-10001915,3,30,5,28.5,85.5,90,-4.5,-5.263157894736842
3795,2023-08-02,2023,8,August,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Storage,OFF-ST-10003692,1,60,5,57.0,57.0,60,-3.0,-5.263157894736842
3796,2023-12-26,2023,12,December,Standard Class,Consumer,United States,San Diego,California,92037,West,Furniture,Tables,FUR-TA-10003469,3,330,4,316.8,950.4000000000001,810,140.4000000000001,14.772727272727282
3797,2023-01-15,2023,1,January,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Art,OFF-AR-10003179,4,40,4,38.4,153.6,160,-6.400000000000006,-4.1666666666666705
3798,2022-04-19,2022,4,April,First Class,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Paper,OFF-PA-10003395,3,250,2,245.0,735.0,690,45.0,6.122448979591836
3799,2023-05-31,2023,5,May,First Class,Corporate,United States,Greensboro,North Carolina,27405,South,Furniture,Tables,FUR-TA-10004575,3,520,4,499.2,1497.6,1260,237.5999999999999,15.86538461538461
3800,2022-02-28,2022,2,February,First Class,Corporate,United States,Greensboro,North Carolina,27405,South,Technology,Phones,TEC-PH-10002483,5,1360,5,1292.0,6460.0,5650,810.0,12.538699690402478
3801,2022-05-24,2022,5,May,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Furniture,Chairs,FUR-CH-10003606,1,100,5,95.0,95.0,90,5.0,5.263157894736842
3802,2023-07-16,2023,7,July,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Technology,Accessories,TEC-AC-10002473,1,20,2,19.6,19.6,20,-0.3999999999999986,-2.0408163265306047
3803,2022-04-28,2022,4,April,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Paper,OFF-PA-10002319,3,90,5,85.5,256.5,240,16.5,6.432748538011696
3804,2022-05-09,2022,5,May,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Supplies,OFF-SU-10000946,2,10,3,9.7,19.4,20,-0.6000000000000014,-3.0927835051546464
3805,2022-11-24,2022,11,November,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Envelopes,OFF-EN-10001335,4,40,3,38.8,155.2,160,-4.800000000000011,-3.0927835051546464
3806,2022-12-02,2022,12,December,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Paper,OFF-PA-10002377,1,40,4,38.4,38.4,40,-1.6000000000000014,-4.1666666666666705
3807,2022-03-30,2022,3,March,Standard Class,Corporate,United States,Plantation,Florida,33317,South,Office Supplies,Art,OFF-AR-10001246,5,10,4,9.6,48.0,50,-2.0,-4.166666666666666
3808,2023-09-13,2023,9,September,Standard Class,Corporate,United States,Plantation,Florida,33317,South,Office Supplies,Binders,OFF-BI-10003291,2,10,5,9.5,19.0,20,-1.0,-5.263157894736842
3809,2022-05-26,2022,5,May,Standard Class,Corporate,United States,Plantation,Florida,33317,South,Office Supplies,Binders,OFF-BI-10002799,3,0,5,0.0,0.0,0,0.0,
3810,2022-01-20,2022,1,January,Standard Class,Corporate,United States,Plantation,Florida,33317,South,Furniture,Chairs,FUR-CH-10003298,5,520,3,504.4,2522.0,2250,272.0,10.785091197462332
3811,2023-05-04,2023,5,May,Standard Class,Corporate,United States,Plantation,Florida,33317,South,Technology,Phones,TEC-PH-10000441,1,100,2,98.0,98.0,80,18.0,18.367346938775512
3812,2023-07-30,2023,7,July,Standard Class,Corporate,United States,Plantation,Florida,33317,South,Furniture,Chairs,FUR-CH-10004477,3,150,5,142.5,427.5,420,7.5,1.7543859649122806
3813,2023-03-29,2023,3,March,Same Day,Consumer,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Labels,OFF-LA-10003537,2,30,5,28.5,57.0,40,17.0,29.82456140350877
3814,2023-05-15,2023,5,May,Standard Class,Consumer,United States,Quincy,Illinois,62301,Central,Office Supplies,Labels,OFF-LA-10004484,6,20,2,19.6,117.60000000000001,120,-2.3999999999999915,-2.0408163265306047
3815,2022-03-24,2022,3,March,Same Day,Consumer,United States,Jacksonville,Florida,32216,South,Technology,Phones,TEC-PH-10002824,5,820,4,787.1999999999999,3935.9999999999995,3450,485.99999999999955,12.347560975609746
3816,2022-11-18,2022,11,November,Same Day,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,OFF-PA-10004965,2,20,2,19.6,39.2,40,-0.7999999999999972,-2.0408163265306047
3817,2022-03-16,2022,3,March,Standard Class,Consumer,United States,Mobile,Alabama,36608,South,Furniture,Tables,FUR-TA-10003569,2,800,2,784.0,1568.0,1380,188.0,11.989795918367346
3818,2023-01-31,2023,1,January,Standard Class,Consumer,United States,Mobile,Alabama,36608,South,Technology,Phones,TEC-PH-10003187,3,60,3,58.199999999999996,174.6,150,24.599999999999994,14.089347079037799
3819,2022-11-29,2022,11,November,Standard Class,Consumer,United States,Mobile,Alabama,36608,South,Furniture,Chairs,FUR-CH-10004853,7,1060,4,1017.5999999999999,7123.199999999999,6020,1103.199999999999,15.487421383647787
3820,2023-01-04,2023,1,January,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10001031,3,10,3,9.7,29.099999999999998,30,-0.9000000000000021,-3.0927835051546464
3821,2023-06-06,2023,6,June,Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,Bookcases,FUR-BO-10003034,3,310,2,303.8,911.4000000000001,840,71.40000000000009,7.834101382488488
3822,2023-03-30,2023,3,March,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10000069,2,20,4,19.2,38.4,40,-1.6000000000000014,-4.1666666666666705
3823,2023-03-24,2023,3,March,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10003655,6,20,3,19.4,116.39999999999999,120,-3.6000000000000085,-3.0927835051546464
3824,2022-07-25,2022,7,July,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10000585,6,990,3,960.3,5761.799999999999,4860,901.7999999999993,15.651358950328012
3825,2022-05-21,2022,5,May,Standard Class,Consumer,United States,New York City,New York,10011,East,Technology,Copiers,TEC-CO-10001571,2,880,3,853.6,1707.2,1680,27.200000000000045,1.5932521087160287
3826,2023-11-21,2023,11,November,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10002012,9,10,4,9.6,86.39999999999999,90,-3.6000000000000085,-4.166666666666677
3827,2023-06-03,2023,6,June,Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Storage,OFF-ST-10001228,10,110,5,104.5,1045.0,1000,45.0,4.30622009569378
3828,2023-07-16,2023,7,July,Standard Class,Corporate,United States,Detroit,Michigan,48234,Central,Furniture,Chairs,FUR-CH-10004086,5,1460,4,1401.6,7008.0,6550,458.0,6.535388127853882
3829,2023-07-26,2023,7,July,Standard Class,Corporate,United States,Detroit,Michigan,48234,Central,Furniture,Chairs,FUR-CH-10002017,1,30,4,28.799999999999997,28.799999999999997,30,-1.2000000000000028,-4.166666666666677
3830,2023-02-10,2023,2,February,Standard Class,Corporate,United States,Detroit,Michigan,48234,Central,Furniture,Chairs,FUR-CH-10000595,2,480,3,465.59999999999997,931.1999999999999,780,151.19999999999993,16.23711340206185
3831,2023-07-01,2023,7,July,Standard Class,Corporate,United States,Detroit,Michigan,48234,Central,Office Supplies,Appliances,OFF-AP-10001563,2,90,5,85.5,171.0,140,31.0,18.128654970760234
3832,2022-06-30,2022,6,June,Standard Class,Consumer,United States,Dover,Delaware,19901,East,Furniture,Furnishings,FUR-FU-10004017,3,80,3,77.6,232.79999999999998,210,22.799999999999983,9.793814432989684
3833,2023-11-21,2023,11,November,Standard Class,Consumer,United States,Dover,Delaware,19901,East,Office Supplies,Binders,OFF-BI-10002571,2,20,4,19.2,38.4,40,-1.6000000000000014,-4.1666666666666705
3834,2023-05-17,2023,5,May,Same Day,Corporate,United States,Columbus,Ohio,43229,East,Technology,Phones,TEC-PH-10000560,5,1050,5,997.5,4987.5,4500,487.5,9.774436090225564
3835,2022-04-30,2022,4,April,Same Day,Corporate,United States,Columbus,Ohio,43229,East,Furniture,Chairs,FUR-CH-10000847,3,610,5,579.5,1738.5,1500,238.5,13.718723037100949
3836,2022-07-07,2022,7,July,Standard Class,Corporate,United States,Glendale,Arizona,85301,West,Office Supplies,Fasteners,OFF-FA-10000611,2,0,5,0.0,0.0,0,0.0,
3837,2023-04-04,2023,4,April,Standard Class,Corporate,United States,Glendale,Arizona,85301,West,Office Supplies,Paper,OFF-PA-10004733,3,20,2,19.6,58.800000000000004,60,-1.1999999999999957,-2.0408163265306047
3838,2023-11-20,2023,11,November,Standard Class,Consumer,United States,North Las Vegas,Nevada,89031,West,Technology,Phones,TEC-PH-10001363,2,910,2,891.8,1783.6,1720,63.59999999999991,3.5658219331688668
3839,2023-08-09,2023,8,August,Standard Class,Consumer,United States,North Las Vegas,Nevada,89031,West,Furniture,Chairs,FUR-CH-10003312,3,670,4,643.1999999999999,1929.6,1890,39.59999999999991,2.052238805970145
3840,2023-01-27,2023,1,January,Standard Class,Consumer,United States,North Las Vegas,Nevada,89031,West,Furniture,Furnishings,FUR-FU-10004018,9,130,3,126.1,1134.8999999999999,1080,54.899999999999864,4.837430610626475
3841,2022-05-30,2022,5,May,Standard Class,Consumer,United States,North Las Vegas,Nevada,89031,West,Technology,Accessories,TEC-AC-10004814,3,170,5,161.5,484.5,420,64.5,13.312693498452013
3842,2023-08-12,2023,8,August,Standard Class,Corporate,United States,Bristol,Tennessee,37620,South,Furniture,Chairs,FUR-CH-10002647,3,170,2,166.6,499.79999999999995,480,19.799999999999955,3.961584633853533
3843,2023-12-14,2023,12,December,First Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10004140,2,10,3,9.7,19.4,20,-0.6000000000000014,-3.0927835051546464
3844,2023-07-28,2023,7,July,First Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Supplies,OFF-SU-10002301,2,10,2,9.8,19.6,20,-0.3999999999999986,-2.0408163265306047
3845,2023-02-28,2023,2,February,First Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Supplies,OFF-SU-10000646,2,480,4,460.79999999999995,921.5999999999999,920,1.599999999999909,0.17361111111110125
3846,2023-05-28,2023,5,May,First Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Bookcases,FUR-BO-10001337,6,620,4,595.1999999999999,3571.2,3180,391.1999999999998,10.954301075268813
3847,2023-04-16,2023,4,April,First Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Storage,OFF-ST-10003442,5,140,5,133.0,665.0,600,65.0,9.774436090225564
3848,2022-02-28,2022,2,February,Second Class,Home Office,United States,Canton,Michigan,48187,Central,Office Supplies,Storage,OFF-ST-10001097,3,500,5,475.0,1425.0,1410,15.0,1.0526315789473684
3849,2023-07-18,2023,7,July,First Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Binders,OFF-BI-10004318,4,690,2,676.1999999999999,2704.7999999999997,2240,464.7999999999997,17.18426501035196
3850,2023-08-25,2023,8,August,First Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Technology,Accessories,TEC-AC-10004633,5,30,3,29.099999999999998,145.5,150,-4.5,-3.0927835051546393
3851,2023-12-08,2023,12,December,Standard Class,Corporate,United States,Springfield,Missouri,65807,Central,Office Supplies,Paper,OFF-PA-10001970,7,90,3,87.3,611.1,560,51.10000000000002,8.361970217640325
3852,2022-03-17,2022,3,March,Same Day,Home Office,United States,Quincy,Massachusetts,2169,East,Furniture,Furnishings,FUR-FU-10004006,2,90,2,88.2,176.4,160,16.400000000000006,9.297052154195013
3853,2023-10-14,2023,10,October,First Class,Consumer,United States,Rockford,Illinois,61107,Central,Office Supplies,Binders,OFF-BI-10001524,8,30,4,28.799999999999997,230.39999999999998,240,-9.600000000000023,-4.166666666666677
3854,2022-10-27,2022,10,October,Standard Class,Home Office,United States,San Francisco,California,94122,West,Furniture,Furnishings,FUR-FU-10004164,1,0,2,0.0,0.0,0,0.0,
3855,2023-12-05,2023,12,December,Standard Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Storage,OFF-ST-10002957,5,30,3,29.099999999999998,145.5,150,-4.5,-3.0927835051546393
3856,2022-02-13,2022,2,February,Second Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Binders,OFF-BI-10004364,3,0,4,0.0,0.0,0,0.0,
3857,2023-12-11,2023,12,December,Second Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Phones,TEC-PH-10002824,5,820,3,795.4,3977.0,3300,677.0,17.022881569021877
3858,2022-08-24,2022,8,August,Second Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Art,OFF-AR-10000634,3,10,2,9.8,29.400000000000002,30,-0.5999999999999979,-2.0408163265306047
3859,2022-12-03,2022,12,December,Same Day,Consumer,United States,Thornton,Colorado,80229,West,Technology,Accessories,TEC-AC-10001539,7,450,2,441.0,3087.0,2800,287.0,9.297052154195011
3860,2022-07-07,2022,7,July,Standard Class,Home Office,United States,Chicago,Illinois,60653,Central,Furniture,Tables,FUR-TA-10001932,3,480,2,470.4,1411.1999999999998,1230,181.19999999999982,12.840136054421759
3861,2023-05-26,2023,5,May,Standard Class,Home Office,United States,Chicago,Illinois,60653,Central,Technology,Phones,TEC-PH-10002789,1,120,3,116.39999999999999,116.39999999999999,110,6.3999999999999915,5.498281786941574
3862,2023-05-02,2023,5,May,Standard Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Binders,OFF-BI-10004828,3,40,2,39.2,117.60000000000001,90,27.60000000000001,23.469387755102048
3863,2023-05-05,2023,5,May,Standard Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Binders,OFF-BI-10003981,3,10,3,9.7,29.099999999999998,30,-0.9000000000000021,-3.0927835051546464
3864,2022-10-21,2022,10,October,Second Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Art,OFF-AR-10001770,4,10,4,9.6,38.4,40,-1.6000000000000014,-4.1666666666666705
3865,2023-04-11,2023,4,April,Standard Class,Consumer,United States,Champaign,Illinois,61821,Central,Furniture,Furnishings,FUR-FU-10004904,5,150,2,147.0,735.0,600,135.0,18.367346938775512
3866,2023-01-19,2023,1,January,Second Class,Consumer,United States,San Francisco,California,94122,West,Technology,Accessories,TEC-AC-10002842,2,240,5,228.0,456.0,380,76.0,16.666666666666664
3867,2023-02-20,2023,2,February,Second Class,Consumer,United States,Lawrence,Indiana,46226,Central,Technology,Accessories,TEC-AC-10003590,6,160,5,152.0,912.0,900,12.0,1.3157894736842104
3868,2023-01-20,2023,1,January,Second Class,Consumer,United States,San Diego,California,92105,West,Technology,Accessories,TEC-AC-10000710,9,150,3,145.5,1309.5,1080,229.5,17.525773195876287
3869,2023-06-27,2023,6,June,Second Class,Consumer,United States,San Diego,California,92105,West,Furniture,Chairs,FUR-CH-10004495,1,240,3,232.79999999999998,232.79999999999998,210,22.799999999999983,9.793814432989684
3870,2023-04-29,2023,4,April,Second Class,Consumer,United States,San Diego,California,92105,West,Furniture,Chairs,FUR-CH-10004540,7,190,3,184.29999999999998,1290.1,1120,170.0999999999999,13.185024416711876
3871,2023-07-05,2023,7,July,Second Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,OFF-PA-10004971,2,10,4,9.6,19.2,20,-0.8000000000000007,-4.1666666666666705
3872,2022-02-06,2022,2,February,Second Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Envelopes,OFF-EN-10002600,4,10,4,9.6,38.4,40,-1.6000000000000014,-4.1666666666666705
3873,2023-04-01,2023,4,April,Second Class,Consumer,United States,San Diego,California,92105,West,Furniture,Chairs,FUR-CH-10001854,3,840,2,823.1999999999999,2469.6,2100,369.5999999999999,14.96598639455782
3874,2023-03-03,2023,3,March,Second Class,Consumer,United States,Johnson City,Tennessee,37604,South,Office Supplies,Envelopes,OFF-EN-10001099,3,20,2,19.6,58.800000000000004,60,-1.1999999999999957,-2.0408163265306047
3875,2023-05-23,2023,5,May,Second Class,Consumer,United States,Johnson City,Tennessee,37604,South,Office Supplies,Binders,OFF-BI-10001597,7,90,2,88.2,617.4,630,-12.600000000000023,-2.040816326530616
3876,2022-09-01,2022,9,September,Second Class,Consumer,United States,Johnson City,Tennessee,37604,South,Technology,Phones,TEC-PH-10002660,2,110,5,104.5,209.0,200,9.0,4.30622009569378
3877,2023-01-16,2023,1,January,Second Class,Consumer,United States,Johnson City,Tennessee,37604,South,Office Supplies,Paper,OFF-PA-10000327,3,10,2,9.8,29.400000000000002,30,-0.5999999999999979,-2.0408163265306047
3878,2023-12-14,2023,12,December,Standard Class,Consumer,United States,Tampa,Florida,33614,South,Office Supplies,Binders,OFF-BI-10001191,5,40,4,38.4,192.0,200,-8.0,-4.166666666666666
3879,2022-05-27,2022,5,May,First Class,Corporate,United States,Decatur,Illinois,62521,Central,Office Supplies,Storage,OFF-ST-10003455,4,50,2,49.0,196.0,200,-4.0,-2.0408163265306123
3880,2022-11-08,2022,11,November,First Class,Corporate,United States,Decatur,Illinois,62521,Central,Office Supplies,Storage,OFF-ST-10001031,4,50,4,48.0,192.0,160,32.0,16.666666666666664
3881,2022-09-22,2022,9,September,Standard Class,Consumer,United States,Gilbert,Arizona,85234,West,Office Supplies,Paper,OFF-PA-10002245,2,10,2,9.8,19.6,20,-0.3999999999999986,-2.0408163265306047
3882,2023-09-26,2023,9,September,Standard Class,Consumer,United States,Gilbert,Arizona,85234,West,Office Supplies,Storage,OFF-ST-10004804,2,80,4,76.8,153.6,140,13.599999999999994,8.854166666666663
3883,2022-01-31,2022,1,January,Standard Class,Consumer,United States,Gilbert,Arizona,85234,West,Furniture,Furnishings,FUR-FU-10004904,6,360,4,345.59999999999997,2073.6,1920,153.5999999999999,7.407407407407403
3884,2023-12-18,2023,12,December,Standard Class,Consumer,United States,Gilbert,Arizona,85234,West,Furniture,Furnishings,FUR-FU-10002396,4,40,2,39.2,156.8,160,-3.1999999999999886,-2.0408163265306047
3885,2023-11-04,2023,11,November,Standard Class,Corporate,United States,Knoxville,Tennessee,37918,South,Office Supplies,Art,OFF-AR-10002833,3,0,3,0.0,0.0,0,0.0,
3886,2022-10-14,2022,10,October,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10001072,4,10,4,9.6,38.4,40,-1.6000000000000014,-4.1666666666666705
3887,2022-10-25,2022,10,October,Second Class,Consumer,United States,Bloomington,Indiana,47401,Central,Technology,Phones,TEC-PH-10003171,3,130,2,127.39999999999999,382.2,330,52.19999999999999,13.657770800627942
3888,2023-12-12,2023,12,December,Standard Class,Consumer,United States,Roswell,Georgia,30076,South,Office Supplies,Art,OFF-AR-10004511,2,10,3,9.7,19.4,20,-0.6000000000000014,-3.0927835051546464
3889,2022-01-29,2022,1,January,Standard Class,Consumer,United States,Roswell,Georgia,30076,South,Technology,Phones,TEC-PH-10001425,3,240,3,232.79999999999998,698.4,600,98.39999999999998,14.089347079037799
3890,2022-07-23,2022,7,July,Standard Class,Consumer,United States,Roswell,Georgia,30076,South,Office Supplies,Storage,OFF-ST-10001490,2,360,3,349.2,698.4,600,98.39999999999998,14.089347079037799
3891,2022-08-21,2022,8,August,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Technology,Accessories,TEC-AC-10003033,2,660,4,633.6,1267.2,1100,167.20000000000005,13.194444444444448
3892,2022-07-21,2022,7,July,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10001394,6,1680,2,1646.3999999999999,9878.4,9060,818.3999999999996,8.284742468415935
3893,2023-01-17,2023,1,January,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Technology,Accessories,TEC-AC-10000420,8,560,4,537.6,4300.8,3840,460.8000000000002,10.714285714285717
3894,2023-11-07,2023,11,November,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Technology,Accessories,TEC-AC-10004901,7,280,2,274.4,1920.7999999999997,1610,310.7999999999997,16.1807580174927
3895,2023-10-09,2023,10,October,Standard Class,Home Office,United States,Bolingbrook,Illinois,60440,Central,Office Supplies,Binders,OFF-BI-10002571,5,10,2,9.8,49.0,50,-1.0,-2.0408163265306123
3896,2023-11-07,2023,11,November,Standard Class,Home Office,United States,Texarkana,Arkansas,71854,South,Technology,Accessories,TEC-AC-10002331,5,50,2,49.0,245.0,200,45.0,18.367346938775512
3897,2023-02-02,2023,2,February,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Office Supplies,Fasteners,OFF-FA-10000611,3,0,4,0.0,0.0,0,0.0,
3898,2022-10-04,2022,10,October,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Office Supplies,Paper,OFF-PA-10000304,3,20,4,19.2,57.599999999999994,60,-2.4000000000000057,-4.166666666666677
3899,2022-04-25,2022,4,April,Standard Class,Consumer,United States,Edinburg,Texas,78539,Central,Office Supplies,Fasteners,OFF-FA-10000611,2,0,5,0.0,0.0,0,0.0,
3900,2022-06-03,2022,6,June,First Class,Consumer,United States,Toledo,Ohio,43615,East,Technology,Accessories,TEC-AC-10002567,2,130,3,126.1,252.2,220,32.19999999999999,12.767644726407609
3901,2022-11-18,2022,11,November,Standard Class,Corporate,United States,Baytown,Texas,77520,Central,Office Supplies,Paper,OFF-PA-10001937,2,10,5,9.5,19.0,20,-1.0,-5.263157894736842
3902,2022-11-29,2022,11,November,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Technology,Accessories,TEC-AC-10001090,2,50,3,48.5,97.0,80,17.0,17.525773195876287
3903,2022-05-04,2022,5,May,Second Class,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Storage,OFF-ST-10000943,14,270,4,259.2,3628.7999999999997,3500,128.79999999999973,3.5493827160493754
3904,2023-10-29,2023,10,October,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Appliances,OFF-AP-10004036,7,100,5,95.0,665.0,560,105.0,15.789473684210526
3905,2022-02-18,2022,2,February,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,OFF-ST-10003816,4,560,3,543.1999999999999,2172.7999999999997,1880,292.7999999999997,13.475699558173773
3906,2023-08-08,2023,8,August,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,OFF-BI-10002072,4,10,5,9.5,38.0,40,-2.0,-5.263157894736842
3907,2023-07-26,2023,7,July,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Furnishings,FUR-FU-10001468,4,550,5,522.5,2090.0,1960,130.0,6.220095693779904
3908,2023-02-02,2023,2,February,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,TEC-PH-10000347,5,10,4,9.6,48.0,50,-2.0,-4.166666666666666
3909,2023-11-29,2023,11,November,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,TEC-PH-10002844,2,40,2,39.2,78.4,80,-1.5999999999999943,-2.0408163265306047
3910,2023-05-19,2023,5,May,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Furnishings,FUR-FU-10001037,1,10,2,9.8,9.8,10,-0.1999999999999993,-2.0408163265306047
3911,2022-07-03,2022,7,July,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Bookcases,FUR-BO-10004218,5,350,2,343.0,1715.0,1400,315.0,18.367346938775512
3912,2022-03-08,2022,3,March,First Class,Consumer,United States,Pearland,Texas,77581,Central,Technology,Phones,TEC-PH-10001619,3,470,3,455.9,1367.6999999999998,1260,107.69999999999982,7.874533889010736
3913,2022-09-08,2022,9,September,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10001639,3,20,4,19.2,57.599999999999994,60,-2.4000000000000057,-4.166666666666677
3914,2022-02-23,2022,2,February,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10002268,2,10,3,9.7,19.4,20,-0.6000000000000014,-3.0927835051546464
3915,2022-06-30,2022,6,June,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Furniture,Tables,FUR-TA-10001932,5,800,3,776.0,3880.0,3750,130.0,3.350515463917526
3916,2022-02-14,2022,2,February,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Furniture,Chairs,FUR-CH-10004218,2,160,5,152.0,304.0,280,24.0,7.894736842105263
3917,2023-05-04,2023,5,May,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Paper,OFF-PA-10000246,2,20,2,19.6,39.2,40,-0.7999999999999972,-2.0408163265306047
3918,2022-06-27,2022,6,June,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,OFF-BI-10003350,4,10,3,9.7,38.8,40,-1.2000000000000028,-3.0927835051546464
3919,2022-12-16,2022,12,December,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Furniture,Chairs,FUR-CH-10000513,3,310,4,297.59999999999997,892.8,810,82.79999999999995,9.274193548387093
3920,2022-10-28,2022,10,October,Standard Class,Corporate,United States,Chesapeake,Virginia,23320,South,Office Supplies,Storage,OFF-ST-10001321,4,60,5,57.0,228.0,240,-12.0,-5.263157894736842
3921,2023-01-27,2023,1,January,Standard Class,Corporate,United States,Chesapeake,Virginia,23320,South,Office Supplies,Binders,OFF-BI-10004233,4,60,5,57.0,228.0,240,-12.0,-5.263157894736842
3922,2022-01-26,2022,1,January,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10001299,3,360,4,345.59999999999997,1036.8,930,106.79999999999995,10.300925925925922
3923,2022-03-03,2022,3,March,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,OFF-PA-10002479,6,30,4,28.799999999999997,172.79999999999998,120,52.79999999999998,30.555555555555546
3924,2022-02-15,2022,2,February,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,OFF-PA-10001461,5,30,2,29.4,147.0,150,-3.0,-2.0408163265306123
