order_id,order_date,order_year,order_month,order_month_name,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,list_price,discount_percent,selling_price,sales,total_cost,profit,profit_margin_pct
497,2022-05-21,2022,5,May,"Standard Class",Consumer,"United States","Costa Mesa",California,92627,West,"Office Supplies",Binders,OFF-BI-10002498,8,120.00,2.00,117.60,940.80,880.00,60.80,6.46
498,2022-08-28,2022,8,August,"Standard Class",Consumer,"United States","Costa Mesa",California,92627,West,Furniture,Furnishings,FUR-FU-10004864,4,260.00,2.00,254.80,1019.20,920.00,99.20,9.73
499,2022-04-10,2022,4,April,"Standard Class",Consumer,"United States","Costa Mesa",California,92627,West,Furniture,Chairs,FUR-CH-10002602,2,240.00,5.00,228.00,456.00,400.00,56.00,12.28
500,2023-08-28,2023,8,August,"Standard Class",Consumer,"United States","Costa Mesa",California,92627,West,Furniture,Furnishings,FUR-FU-10000073,9,70.00,5.00,66.50,598.50,540.00,58.50,9.77
501,2022-12-25,2022,12,December,"Standard Class",Corporate,"United States",Parker,Colorado,80134,West,"Office Supplies",Binders,OFF-BI-10001670,2,20.00,4.00,19.20,38.40,40.00,-1.60,-4.17
502,2023-04-29,2023,4,April,"Standard Class",Corporate,"United States",Parker,Colorado,80134,West,"Office Supplies",Binders,OFF-BI-10001658,2,10.00,5.00,9.50,19.00,20.00,-1.00,-5.26
503,2023-11-06,2023,11,November,"Standard Class",Corporate,"United States",Parker,Colorado,80134,West,Furniture,Chairs,FUR-CH-10001215,2,800.00,3.00,776.00,1552.00,1300.00,252.00,16.24
504,2023-10-28,2023,10,October,"Standard Class",Corporate,"United States",Parker,Colorado,80134,West,"Office Supplies",Binders,OFF-BI-10000831,3,0.00,4.00,0.00,0.00,0.00,0.00,NULL
505,2022-08-03,2022,8,August,"Standard Class",Corporate,"United States",Parker,Colorado,80134,West,"Office Supplies",Paper,OFF-PA-10000357,1,30.00,4.00,28.80,28.80,30.00,-1.20,-4.17
506,2023-01-27,2023,1,January,"Second Class",Corporate,"United States","New York City","New York",10024,East,"Office Supplies",Binders,OFF-BI-10003274,5,20.00,3.00,19.40,97.00,100.00,-3.00,-3.09
507,2022-07-28,2022,7,July,"Standard Class",Consumer,"United States",Atlanta,Georgia,30318,South,"Office Supplies",Art,OFF-AR-10001662,1,0.00,3.00,0.00,0.00,0.00,0.00,NULL
508,2023-03-04,2023,3,March,"Standard Class",Consumer,"United States",Atlanta,Georgia,30318,South,"Office Supplies",Art,OFF-AR-10003856,3,10.00,2.00,9.80,29.40,30.00,-0.60,-2.04
509,2022-10-10,2022,10,October,"Standard Class",Consumer,"United States",Atlanta,Georgia,30318,South,"Office Supplies",Storage,OFF-ST-10001228,3,50.00,4.00,48.00,144.00,150.00,-6.00,-4.17
510,2023-12-10,2023,12,December,"Standard Class",Consumer,"United States",Atlanta,Georgia,30318,South,"Office Supplies",Binders,OFF-BI-10003527,5,6350.00,3.00,6159.50,30797.50,26050.00,4747.50,15.42
511,2023-01-30,2023,1,January,"First Class",Consumer,"United States",Gladstone,Missouri,64118,Central,Furniture,Furnishings,FUR-FU-10001290,3,130.00,2.00,127.40,382.20,330.00,52.20,13.66
512,2022-12-28,2022,12,December,"First Class",Consumer,"United States",Gladstone,Missouri,64118,Central,Technology,Accessories,TEC-AC-10002399,2,40.00,2.00,39.20,78.40,80.00,-1.60,-2.04
513,2022-10-28,2022,10,October,"First Class",Consumer,"United States",Newark,Ohio,43055,East,"Office Supplies",Art,OFF-AR-10002053,3,10.00,4.00,9.60,28.80,30.00,-1.20,-4.17
514,2023-09-28,2023,9,September,"Standard Class",Consumer,"United States","Los Angeles",California,90049,West,"Office Supplies",Art,OFF-AR-10003811,3,10.00,3.00,9.70,29.10,30.00,-0.90,-3.09
515,2023-07-19,2023,7,July,"Standard Class",Consumer,"United States","Los Angeles",California,90049,West,"Office Supplies",Art,OFF-AR-10001246,2,10.00,3.00,9.70,19.40,20.00,-0.60,-3.09
516,2022-01-04,2022,1,January,"Standard Class","Home Office","United States","Great Falls",Montana,59405,West,Technology,Copiers,TEC-CO-10003236,5,3000.00,5.00,2850.00,14250.00,12150.00,2100.00,14.74
517,2022-08-25,2022,8,August,"Standard Class","Home Office","United States","Great Falls",Montana,59405,West,"Office Supplies",Storage,OFF-ST-10004507,3,50.00,4.00,48.00,144.00,120.00,24.00,16.67
518,2022-09-03,2022,9,September,"Standard Class","Home Office","United States","Great Falls",Montana,59405,West,"Office Supplies",Paper,OFF-PA-10001667,2,10.00,3.00,9.70,19.40,20.00,-0.60,-3.09
519,2022-11-10,2022,11,November,"Standard Class","Home Office","United States","Great Falls",Montana,59405,West,"Office Supplies",Storage,OFF-ST-10004459,3,1130.00,5.00,1073.50,3220.50,3060.00,160.50,4.98
520,2022-04-11,2022,4,April,"Standard Class",Consumer,"United States",Houston,Texas,77041,Central,Technology,Accessories,TEC-AC-10000171,1,20.00,4.00,19.20,19.20,20.00,-0.80,-4.17
521,2023-03-24,2023,3,March,"Standard Class",Consumer,"United States",Houston,Texas,77041,Central,"Office Supplies",Storage,OFF-ST-10000736,2,130.00,4.00,124.80,249.60,240.00,9.60,3.85
522,2022-05-24,2022,5,May,"Standard Class",Consumer,"United States",Houston,Texas,77041,Central,"Office Supplies",Binders,OFF-BI-10000285,9,10.00,3.00,9.70,87.30,90.00,-2.70,-3.09
523,2023-12-17,2023,12,December,"First Class",Corporate,"United States",Detroit,Michigan,48234,Central,Furniture,Tables,FUR-TA-10001857,2,210.00,2.00,205.80,411.60,360.00,51.60,12.54
524,2022-11-01,2022,11,November,"First Class",Consumer,"United States","Los Angeles",California,90032,West,Technology,Phones,TEC-PH-10003555,3,60.00,5.00,57.00,171.00,150.00,21.00,12.28
525,2023-11-19,2023,11,November,"First Class",Consumer,"United States","Los Angeles",California,90032,West,Technology,Accessories,TEC-AC-10003832,2,70.00,4.00,67.20,134.40,120.00,14.40,10.71
526,2022-07-18,2022,7,July,"Standard Class",Consumer,"United States",Lawrence,Massachusetts,1841,East,"Office Supplies",Fasteners,OFF-FA-10002815,5,20.00,4.00,19.20,96.00,100.00,-4.00,-4.17
527,2023-01-06,2023,1,January,"Standard Class","Home Office","United States",Lakeland,Florida,33801,South,Furniture,Chairs,FUR-CH-10003379,3,680.00,2.00,666.40,1999.20,1620.00,379.20,18.97
528,2023-11-22,2023,11,November,"Standard Class","Home Office","United States",Lakeland,Florida,33801,South,Furniture,Furnishings,FUR-FU-10001756,3,50.00,2.00,49.00,147.00,150.00,-3.00,-2.04
529,2022-11-11,2022,11,November,"Standard Class",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,"Office Supplies",Storage,OFF-ST-10004963,3,40.00,5.00,38.00,114.00,120.00,-6.00,-5.26
530,2022-01-29,2022,1,January,"Standard Class",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,"Office Supplies",Supplies,OFF-SU-10002881,1,670.00,2.00,656.60,656.60,550.00,106.60,16.24
531,2023-01-02,2023,1,January,"Standard Class",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,"Office Supplies",Envelopes,OFF-EN-10001335,6,50.00,3.00,48.50,291.00,300.00,-9.00,-3.09
532,2022-12-05,2022,12,December,"Second Class",Corporate,"United States","Los Angeles",California,90036,West,Furniture,Chairs,FUR-CH-10000595,1,190.00,3.00,184.30,184.30,150.00,34.30,18.61
533,2023-05-14,2023,5,May,"Standard Class",Consumer,"United States","Los Angeles",California,90032,West,Furniture,Furnishings,FUR-FU-10000448,3,50.00,2.00,49.00,147.00,120.00,27.00,18.37
534,2022-02-28,2022,2,February,"Second Class",Consumer,"United States",Montgomery,Alabama,36116,South,Technology,Phones,TEC-PH-10000984,5,980.00,3.00,950.60,4753.00,4100.00,653.00,13.74
535,2023-06-05,2023,6,June,"Second Class",Consumer,"United States",Montgomery,Alabama,36116,South,"Office Supplies",Binders,OFF-BI-10002557,5,20.00,2.00,19.60,98.00,100.00,-2.00,-2.04
536,2022-08-27,2022,8,August,"Standard Class",Consumer,"United States",Mesa,Arizona,85204,West,"Office Supplies",Storage,OFF-ST-10001325,2,20.00,5.00,19.00,38.00,40.00,-2.00,-5.26
537,2022-10-26,2022,10,October,"Second Class",Consumer,"United States",Chicago,Illinois,60653,Central,"Office Supplies",Binders,OFF-BI-10002429,7,40.00,5.00,38.00,266.00,210.00,56.00,21.05
538,2022-08-23,2022,8,August,"Standard Class","Home Office","United States","New York City","New York",10009,East,"Office Supplies",Binders,OFF-BI-10004528,4,10.00,4.00,9.60,38.40,40.00,-1.60,-4.17
539,2023-05-21,2023,5,May,"Standard Class",Consumer,"United States",Henderson,Kentucky,42420,South,"Office Supplies",Appliances,OFF-AP-10001271,3,150.00,4.00,144.00,432.00,390.00,42.00,9.72
540,2023-10-23,2023,10,October,"Standard Class",Consumer,"United States",Henderson,Kentucky,42420,South,Furniture,Chairs,FUR-CH-10002647,4,280.00,4.00,268.80,1075.20,920.00,155.20,14.43
541,2023-04-04,2023,4,April,"First Class",Consumer,"United States","Green Bay",Wisconsin,54302,Central,Technology,Accessories,TEC-AC-10001432,6,470.00,4.00,451.20,2707.20,2460.00,247.20,9.13
542,2022-11-28,2022,11,November,"First Class",Corporate,"United States",Tucson,Arizona,85705,West,Technology,Phones,TEC-PH-10002262,8,380.00,4.00,364.80,2918.40,2400.00,518.40,17.76
543,2023-04-08,2023,4,April,"Standard Class",Consumer,"United States",Springfield,Ohio,45503,East,"Office Supplies",Storage,OFF-ST-10001809,9,650.00,2.00,637.00,5733.00,5400.00,333.00,5.81
544,2023-12-15,2023,12,December,"Standard Class",Consumer,"United States","Fort Worth",Texas,76106,Central,Technology,Accessories,TEC-AC-10001465,2,60.00,4.00,57.60,115.20,100.00,15.20,13.19
545,2023-06-30,2023,6,June,"Standard Class",Consumer,"United States","Fort Worth",Texas,76106,Central,Technology,Phones,TEC-PH-10002597,1,100.00,5.00,95.00,95.00,100.00,-5.00,-5.26
546,2023-11-13,2023,11,November,"Standard Class",Consumer,"United States","Fort Worth",Texas,76106,Central,Furniture,Furnishings,FUR-FU-10000723,4,70.00,3.00,67.90,271.60,240.00,31.60,11.63
547,2022-08-26,2022,8,August,"First Class","Home Office","United States","New York City","New York",10035,East,"Office Supplies",Binders,OFF-BI-10000404,6,40.00,4.00,38.40,230.40,180.00,50.40,21.87
548,2022-09-22,2022,9,September,"First Class","Home Office","United States","New York City","New York",10035,East,"Office Supplies",Paper,OFF-PA-10002986,2,10.00,5.00,9.50,19.00,20.00,-1.00,-5.26
549,2022-09-21,2022,9,September,"Second Class",Corporate,"United States",Chicago,Illinois,60653,Central,"Office Supplies",Storage,OFF-ST-10000604,9,250.00,4.00,240.00,2160.00,1890.00,270.00,12.50
550,2022-06-05,2022,6,June,"Second Class",Corporate,"United States",Chicago,Illinois,60653,Central,"Office Supplies",Binders,OFF-BI-10004738,3,10.00,5.00,9.50,28.50,30.00,-1.50,-5.26
551,2023-01-09,2023,1,January,"Second Class",Corporate,"United States",Chicago,Illinois,60653,Central,"Office Supplies",Supplies,OFF-SU-10001935,5,10.00,5.00,9.50,47.50,50.00,-2.50,-5.26
552,2023-09-21,2023,9,September,"Second Class",Consumer,"United States","San Francisco",California,94110,West,Furniture,Chairs,FUR-CH-10002024,2,1120.00,3.00,1086.40,2172.80,1860.00,312.80,14.40
553,2022-06-02,2022,6,June,"First Class",Consumer,"United States",Jacksonville,Florida,32216,South,Furniture,Furnishings,FUR-FU-10003039,1,30.00,3.00,29.10,29.10,20.00,9.10,31.27
554,2022-09-01,2022,9,September,"Standard Class",Consumer,"United States",Houston,Texas,77070,Central,"Office Supplies",Fasteners,OFF-FA-10004248,3,10.00,4.00,9.60,28.80,30.00,-1.20,-4.17
555,2023-03-09,2023,3,March,"Second Class",Corporate,"United States",Anaheim,California,92804,West,"Office Supplies",Storage,OFF-ST-10001780,2,1300.00,2.00,1274.00,2548.00,2400.00,148.00,5.81
556,2023-07-01,2023,7,July,"Second Class",Consumer,"United States",Wilmington,"North Carolina",28403,South,"Office Supplies",Art,OFF-AR-10003560,4,20.00,5.00,19.00,76.00,80.00,-4.00,-5.26
557,2022-11-17,2022,11,November,"Standard Class",Consumer,"United States","Los Angeles",California,90045,West,"Office Supplies",Labels,OFF-LA-10001297,2,20.00,2.00,19.60,39.20,40.00,-0.80,-2.04
558,2023-11-25,2023,11,November,"Standard Class",Consumer,"United States","Los Angeles",California,90045,West,Furniture,Tables,FUR-TA-10004256,4,1340.00,4.00,1286.40,5145.60,5040.00,105.60,2.05
559,2023-11-29,2023,11,November,"Standard Class",Consumer,"United States","Los Angeles",California,90045,West,"Office Supplies",Paper,OFF-PA-10003441,5,30.00,3.00,29.10,145.50,150.00,-4.50,-3.09
560,2022-11-27,2022,11,November,"Second Class",Consumer,"United States","San Francisco",California,94110,West,Furniture,Furnishings,FUR-FU-10003347,3,40.00,5.00,38.00,114.00,120.00,-6.00,-5.26
561,2022-06-21,2022,6,June,"Second Class",Consumer,"United States","San Francisco",California,94110,West,"Office Supplies",Binders,OFF-BI-10000069,7,80.00,4.00,76.80,537.60,490.00,47.60,8.85
562,2023-03-17,2023,3,March,"Second Class",Consumer,"United States",Tampa,Florida,33614,South,"Office Supplies",Appliances,OFF-AP-10003914,5,10.00,4.00,9.60,48.00,50.00,-2.00,-4.17
563,2022-10-04,2022,10,October,"Second Class",Consumer,"United States",Tampa,Florida,33614,South,Furniture,Furnishings,FUR-FU-10004020,3,10.00,2.00,9.80,29.40,30.00,-0.60,-2.04
564,2022-06-14,2022,6,June,"First Class",Consumer,"United States",Seattle,Washington,98105,West,"Office Supplies",Fasteners,OFF-FA-10003467,2,0.00,5.00,0.00,0.00,0.00,0.00,NULL
565,2022-01-26,2022,1,January,"First Class",Consumer,"United States",Seattle,Washington,98105,West,"Office Supplies",Labels,OFF-LA-10000634,1,0.00,5.00,0.00,0.00,0.00,0.00,NULL
566,2022-10-06,2022,10,October,"First Class",Consumer,"United States","Los Angeles",California,90008,West,Technology,Phones,TEC-PH-10002496,3,370.00,4.00,355.20,1065.60,990.00,75.60,7.09
567,2022-04-25,2022,4,April,"Standard Class",Corporate,"United States",Seattle,Washington,98105,West,"Office Supplies",Paper,OFF-PA-10004530,8,90.00,5.00,85.50,684.00,560.00,124.00,18.13
568,2022-01-01,2022,1,January,"Standard Class",Corporate,"United States",Seattle,Washington,98105,West,"Office Supplies",Binders,OFF-BI-10001107,7,80.00,4.00,76.80,537.60,490.00,47.60,8.85
569,2023-06-10,2023,6,June,"Standard Class",Corporate,"United States",Seattle,Washington,98105,West,"Office Supplies",Paper,OFF-PA-10004451,3,20.00,2.00,19.60,58.80,60.00,-1.20,-2.04
570,2022-11-25,2022,11,November,"Standard Class",Corporate,"United States",Seattle,Washington,98105,West,Furniture,Chairs,FUR-CH-10004997,3,450.00,4.00,432.00,1296.00,1110.00,186.00,14.35
571,2022-03-01,2022,3,March,"Standard Class",Consumer,"United States","New York City","New York",10024,East,"Office Supplies",Labels,OFF-LA-10001297,7,70.00,3.00,67.90,475.30,420.00,55.30,11.63
572,2023-07-29,2023,7,July,"Standard Class",Consumer,"United States","New York City","New York",10024,East,"Office Supplies",Fasteners,OFF-FA-10000585,4,10.00,3.00,9.70,38.80,40.00,-1.20,-3.09
573,2022-10-25,2022,10,October,"Standard Class",Consumer,"United States","New York City","New York",10024,East,"Office Supplies",Binders,OFF-BI-10001922,7,30.00,2.00,29.40,205.80,210.00,-4.20,-2.04
574,2023-07-04,2023,7,July,"Standard Class",Consumer,"United States","New York City","New York",10024,East,Technology,Phones,TEC-PH-10000347,3,10.00,3.00,9.70,29.10,30.00,-0.90,-3.09
575,2022-10-02,2022,10,October,"Standard Class",Consumer,"United States",Marysville,Washington,98270,West,"Office Supplies",Art,OFF-AR-10003394,3,10.00,5.00,9.50,28.50,30.00,-1.50,-5.26
576,2023-07-14,2023,7,July,"Second Class",Consumer,"United States","Long Beach",California,90805,West,"Office Supplies",Paper,OFF-PA-10004530,14,160.00,4.00,153.60,2150.40,2100.00,50.40,2.34
577,2023-04-22,2023,4,April,"Second Class",Consumer,"United States","Long Beach",California,90805,West,"Office Supplies",Paper,OFF-PA-10001450,4,20.00,4.00,19.20,76.80,80.00,-3.20,-4.17
578,2023-11-11,2023,11,November,"Second Class",Consumer,"United States","Long Beach",California,90805,West,"Office Supplies",Supplies,OFF-SU-10001574,2,10.00,5.00,9.50,19.00,20.00,-1.00,-5.26
579,2022-12-08,2022,12,December,"Standard Class",Consumer,"United States",Chicago,Illinois,60610,Central,"Office Supplies",Storage,OFF-ST-10002974,2,70.00,3.00,67.90,135.80,140.00,-4.20,-3.09
580,2023-06-12,2023,6,June,"Standard Class",Consumer,"United States",Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10001475,1,10.00,5.00,9.50,9.50,10.00,-0.50,-5.26
581,2023-11-02,2023,11,November,"Standard Class",Consumer,"United States","Los Angeles",California,90004,West,"Office Supplies",Supplies,OFF-SU-10004498,4,50.00,3.00,48.50,194.00,200.00,-6.00,-3.09
582,2022-08-17,2022,8,August,"Standard Class",Consumer,"United States",Denver,Colorado,80219,West,Technology,Phones,TEC-PH-10004977,3,470.00,5.00,446.50,1339.50,1320.00,19.50,1.46
583,2022-08-23,2022,8,August,"Standard Class",Consumer,"United States",Denver,Colorado,80219,West,Technology,Phones,TEC-PH-10000586,2,110.00,4.00,105.60,211.20,180.00,31.20,14.77
584,2023-07-10,2023,7,July,"Standard Class",Consumer,"United States",Denver,Colorado,80219,West,"Office Supplies",Appliances,OFF-AP-10000358,3,30.00,5.00,28.50,85.50,90.00,-4.50,-5.26
585,2023-07-22,2023,7,July,"Standard Class",Consumer,"United States",Denver,Colorado,80219,West,"Office Supplies",Binders,OFF-BI-10002764,7,10.00,2.00,9.80,68.60,70.00,-1.40,-2.04
586,2023-11-16,2023,11,November,"Standard Class",Consumer,"United States",Denver,Colorado,80219,West,Technology,Phones,TEC-PH-10001254,4,410.00,2.00,401.80,1607.20,1440.00,167.20,10.40
587,2022-07-16,2022,7,July,"Standard Class",Consumer,"United States",Richmond,Kentucky,40475,South,Furniture,Chairs,FUR-CH-10003956,1,70.00,4.00,67.20,67.20,60.00,7.20,10.71
588,2022-07-21,2022,7,July,"Standard Class",Consumer,"United States",Richmond,Kentucky,40475,South,"Office Supplies",Labels,OFF-LA-10003930,3,290.00,4.00,278.40,835.20,810.00,25.20,3.02
589,2023-03-03,2023,3,March,"Standard Class",Consumer,"United States",Salem,Oregon,97301,West,Technology,Phones,TEC-PH-10003800,2,80.00,3.00,77.60,155.20,160.00,-4.80,-3.09
590,2023-04-28,2023,4,April,"Standard Class",Consumer,"United States",Salem,Oregon,97301,West,"Office Supplies",Paper,OFF-PA-10002005,4,20.00,2.00,19.60,78.40,80.00,-1.60,-2.04
591,2023-07-04,2023,7,July,"Standard Class",Consumer,"United States",Salem,Oregon,97301,West,"Office Supplies",Binders,OFF-BI-10002498,3,20.00,2.00,19.60,58.80,60.00,-1.20,-2.04
592,2022-01-23,2022,1,January,"Standard Class",Consumer,"United States",Salem,Oregon,97301,West,"Office Supplies",Paper,OFF-PA-10004101,2,10.00,5.00,9.50,19.00,20.00,-1.00,-5.26
593,2023-05-13,2023,5,May,"Standard Class",Consumer,"United States",Laredo,Texas,78041,Central,"Office Supplies",Art,OFF-AR-10004078,2,10.00,3.00,9.70,19.40,20.00,-0.60,-3.09
594,2023-12-05,2023,12,December,"Standard Class",Consumer,"United States",Laredo,Texas,78041,Central,Technology,Accessories,TEC-AC-10001266,3,30.00,3.00,29.10,87.30,60.00,27.30,31.27
595,2023-06-07,2023,6,June,"Standard Class",Consumer,"United States","San Diego",California,92024,West,"Office Supplies",Appliances,OFF-AP-10004708,2,80.00,3.00,77.60,155.20,140.00,15.20,9.79
596,2023-03-26,2023,3,March,"Standard Class",Consumer,"United States","San Diego",California,92024,West,Technology,Copiers,TEC-CO-10004115,3,1200.00,5.00,1140.00,3420.00,3300.00,120.00,3.51
597,2022-06-12,2022,6,June,"Standard Class",Consumer,"United States","San Diego",California,92024,West,Technology,Phones,TEC-PH-10002398,5,450.00,5.00,427.50,2137.50,1950.00,187.50,8.77
598,2022-03-23,2022,3,March,"Standard Class",Consumer,"United States","San Diego",California,92024,West,Furniture,Furnishings,FUR-FU-10001979,8,330.00,2.00,323.40,2587.20,2480.00,107.20,4.14
599,2022-01-08,2022,1,January,"First Class",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,"Office Supplies",Supplies,OFF-SU-10004115,2,10.00,2.00,9.80,19.60,20.00,-0.40,-2.04
600,2023-04-03,2023,4,April,"Standard Class",Consumer,"United States",Philadelphia,Pennsylvania,19120,East,Technology,Phones,TEC-PH-10001425,3,140.00,2.00,137.20,411.60,360.00,51.60,12.54
601,2023-02-19,2023,2,February,"Standard Class",Consumer,"United States",Philadelphia,Pennsylvania,19120,East,Technology,Phones,TEC-PH-10003963,4,490.00,4.00,470.40,1881.60,1560.00,321.60,17.09
602,2023-03-10,2023,3,March,"Standard Class",Consumer,"United States",Philadelphia,Pennsylvania,19120,East,"Office Supplies",Supplies,OFF-SU-10001574,2,10.00,4.00,9.60,19.20,20.00,-0.80,-4.17
603,2022-06-08,2022,6,June,"Standard Class",Consumer,"United States",Tampa,Florida,33614,South,"Office Supplies",Storage,OFF-ST-10001490,1,140.00,3.00,135.80,135.80,120.00,15.80,11.63
604,2023-07-19,2023,7,July,"Standard Class",Consumer,"United States",Tampa,Florida,33614,South,Furniture,Furnishings,FUR-FU-10001756,3,50.00,5.00,47.50,142.50,120.00,22.50,15.79
605,2022-03-29,2022,3,March,"Standard Class",Consumer,"United States",Tampa,Florida,33614,South,"Office Supplies",Binders,OFF-BI-10000773,3,10.00,5.00,9.50,28.50,30.00,-1.50,-5.26
606,2023-05-25,2023,5,May,"Standard Class",Consumer,"United States",Tampa,Florida,33614,South,"Office Supplies",Binders,OFF-BI-10001543,4,40.00,5.00,38.00,152.00,160.00,-8.00,-5.26
607,2023-11-15,2023,11,November,"Standard Class",Consumer,"United States",Tampa,Florida,33614,South,"Office Supplies",Paper,OFF-PA-10002120,3,130.00,2.00,127.40,382.20,360.00,22.20,5.81
608,2022-07-04,2022,7,July,"Standard Class",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,"Office Supplies",Binders,OFF-BI-10000848,2,0.00,5.00,0.00,0.00,0.00,0.00,NULL
609,2022-03-11,2022,3,March,"Standard Class",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,"Office Supplies",Art,OFF-AR-10001246,9,20.00,3.00,19.40,174.60,180.00,-5.40,-3.09
610,2023-02-07,2023,2,February,"Standard Class",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10003092,2,60.00,5.00,57.00,114.00,100.00,14.00,12.28
611,2023-02-08,2023,2,February,"First Class",Corporate,"United States",Dallas,Texas,75217,Central,Technology,Phones,TEC-PH-10003012,3,370.00,3.00,358.90,1076.70,1020.00,56.70,5.27
612,2022-09-28,2022,9,September,"First Class",Corporate,"United States",Dallas,Texas,75217,Central,"Office Supplies",Labels,OFF-LA-10004345,4,20.00,3.00,19.40,77.60,80.00,-2.40,-3.09
613,2022-04-22,2022,4,April,"Second Class",Corporate,"United States",Philadelphia,Pennsylvania,19143,East,"Office Supplies",Paper,OFF-PA-10001204,2,10.00,5.00,9.50,19.00,20.00,-1.00,-5.26
614,2023-06-29,2023,6,June,"Second Class",Corporate,"United States",Philadelphia,Pennsylvania,19143,East,Technology,Phones,TEC-PH-10004667,9,730.00,5.00,693.50,6241.50,6210.00,31.50,0.50
615,2022-10-11,2022,10,October,"Second Class",Consumer,"United States","Grove City",Ohio,43123,East,Technology,Phones,TEC-PH-10000011,10,120.00,3.00,116.40,1164.00,1000.00,164.00,14.09
616,2022-06-24,2022,6,June,"Second Class",Consumer,"United States","Grove City",Ohio,43123,East,"Office Supplies",Binders,OFF-BI-10002949,2,0.00,2.00,0.00,0.00,0.00,0.00,NULL
617,2022-01-30,2022,1,January,"Second Class",Corporate,"United States","New York City","New York",10011,East,Furniture,Furnishings,FUR-FU-10003849,2,40.00,4.00,38.40,76.80,60.00,16.80,21.88
618,2023-03-20,2023,3,March,"Second Class",Corporate,"United States","New York City","New York",10011,East,Furniture,Furnishings,FUR-FU-10000010,2,10.00,4.00,9.60,19.20,20.00,-0.80,-4.17
619,2023-11-18,2023,11,November,"Second Class",Corporate,"United States","New York City","New York",10011,East,"Office Supplies",Binders,OFF-BI-10002824,9,110.00,3.00,106.70,960.30,900.00,60.30,6.28
620,2023-09-23,2023,9,September,"Second Class",Corporate,"United States","New York City","New York",10011,East,Technology,Phones,TEC-PH-10002538,1,40.00,4.00,38.40,38.40,30.00,8.40,21.88
621,2022-06-04,2022,6,June,"Second Class",Corporate,"United States","New York City","New York",10011,East,Furniture,Furnishings,FUR-FU-10000521,3,90.00,2.00,88.20,264.60,240.00,24.60,9.30
622,2023-01-01,2023,1,January,"Standard Class",Consumer,"United States",Chicago,Illinois,60610,Central,"Office Supplies",Binders,OFF-BI-10002103,5,10.00,3.00,9.70,48.50,50.00,-1.50,-3.09
623,2022-07-06,2022,7,July,"Standard Class",Corporate,"United States",Dearborn,Michigan,48126,Central,Furniture,Chairs,FUR-CH-10004853,2,300.00,3.00,291.00,582.00,540.00,42.00,7.22
624,2023-07-24,2023,7,July,"Standard Class",Corporate,"United States",Dearborn,Michigan,48126,Central,"Office Supplies",Appliances,OFF-AP-10000179,5,560.00,4.00,537.60,2688.00,2450.00,238.00,8.85
625,2022-12-12,2022,12,December,"Standard Class",Corporate,"United States",Dearborn,Michigan,48126,Central,"Office Supplies",Storage,OFF-ST-10001272,4,520.00,2.00,509.60,2038.40,1760.00,278.40,13.66
626,2022-08-27,2022,8,August,"Standard Class",Corporate,"United States",Dearborn,Michigan,48126,Central,"Office Supplies",Art,OFF-AR-10004042,9,160.00,3.00,155.20,1396.80,1350.00,46.80,3.35
627,2022-02-17,2022,2,February,"Standard Class","Home Office","United States","New York City","New York",10009,East,Furniture,Furnishings,FUR-FU-10000221,7,40.00,4.00,38.40,268.80,210.00,58.80,21.88
628,2023-01-04,2023,1,January,"Standard Class",Consumer,"United States",Seattle,Washington,98115,West,"Office Supplies",Appliances,OFF-AP-10001563,2,100.00,3.00,97.00,194.00,160.00,34.00,17.53
629,2023-04-02,2023,4,April,"Standard Class",Consumer,"United States","San Francisco",California,94122,West,"Office Supplies",Binders,OFF-BI-10000605,5,20.00,5.00,19.00,95.00,100.00,-5.00,-5.26
630,2022-04-21,2022,4,April,"Standard Class",Consumer,"United States","San Francisco",California,94122,West,"Office Supplies",Paper,OFF-PA-10002615,3,10.00,4.00,9.60,28.80,30.00,-1.20,-4.17
631,2023-11-17,2023,11,November,"Second Class",Consumer,"United States",Aurora,Colorado,80013,West,"Office Supplies",Storage,OFF-ST-10001963,3,240.00,2.00,235.20,705.60,600.00,105.60,14.97
632,2022-10-24,2022,10,October,"Second Class",Consumer,"United States",Aurora,Colorado,80013,West,Technology,Accessories,TEC-AC-10001267,5,120.00,4.00,115.20,576.00,550.00,26.00,4.51
633,2022-12-18,2022,12,December,"Second Class",Consumer,"United States",Aurora,Colorado,80013,West,Technology,Phones,TEC-PH-10002103,4,300.00,5.00,285.00,1140.00,1040.00,100.00,8.77
634,2022-08-18,2022,8,August,"Second Class",Consumer,"United States",Miami,Florida,33180,South,Technology,Accessories,TEC-AC-10002857,3,20.00,2.00,19.60,58.80,60.00,-1.20,-2.04
635,2022-02-17,2022,2,February,"Second Class",Consumer,"United States",Miami,Florida,33180,South,"Office Supplies",Labels,OFF-LA-10003930,3,240.00,5.00,228.00,684.00,570.00,114.00,16.67
